job_id,skill,extracted_at
sample-00820,Spark,2026-03-18 13:00:00
sample-00822,PyTorch,2026-04-01 17:00:00
sample-00822,Docker,2026-04-02 15:00:00
sample-00822,Git,2026-04-02 05:00:00
sample-00822,NLP,2026-04-02 16:00:00
sample-00824,NLP,2026-05-29 13:00:00
sample-00824,SQL,2026-05-29 09:00:00
sample-00824,AWS,2026-05-29 06:00:00
sample-00825,AWS,2026-03-26 15:00:00
sample-00825,NLP,2026-03-26 15:00:00
sample-00825,Python,2026-03-27 11:00:00
sample-00825,LangChain,2026-03-27 12:00:00
sample-00825,Machine Learning,2026-03-27 15:00:00
sample-00827,Git,2026-07-01 11:00:00
sample-00827,Machine Learning,2026-07-01 13:00:00
sample-00827,AWS,2026-06-30 13:00:00
sample-00829,SQL,2026-03-19 15:00:00
sample-00829,REST API,2026-03-19 05:00:00
sample-00830,Python,2026-04-15 11:00:00
sample-00830,NLP,2026-04-15 05:00:00
sample-00830,AWS,2026-04-14 23:00:00
sample-00831,dbt,2026-04-13 22:00:00
sample-00831,Python,2026-04-14 03:00:00
sample-00831,PyTorch,2026-04-13 14:00:00
sample-00831,TensorFlow,2026-04-14 04:00:00
sample-00834,AWS,2026-06-26 09:00:00
sample-00834,REST API,2026-06-25 12:00:00
sample-00834,Python,2026-06-26 06:00:00
sample-00835,Kubernetes,2026-06-16 17:00:00
sample-00835,SQL,2026-06-17 13:00:00
sample-00835,Python,2026-06-16 05:00:00
sample-00835,Airflow,2026-06-17 02:00:00
sample-00836,Kubernetes,2026-06-21 16:00:00
sample-00836,AWS,2026-06-21 23:00:00
sample-00837,Python,2026-04-08 07:00:00
sample-00837,TensorFlow,2026-04-09 07:00:00
sample-00837,Machine Learning,2026-04-09 19:00:00
sample-00838,NLP,2026-03-17 22:00:00
sample-00838,Airflow,2026-03-17 16:00:00
sample-00838,AWS,2026-03-18 01:00:00
sample-00839,Python,2026-07-03 03:00:00
sample-00840,TensorFlow,2026-04-20 17:00:00
sample-00840,Python,2026-04-19 08:00:00
sample-00842,TensorFlow,2026-07-03 13:00:00
sample-00843,Spark,2026-03-20 05:00:00
sample-00843,Python,2026-03-21 02:00:00
sample-00843,Machine Learning,2026-03-20 16:00:00
sample-00843,LangChain,2026-03-21 16:00:00
sample-00844,Docker,2026-03-17 14:00:00
sample-00844,PyTorch,2026-03-16 12:00:00
sample-00845,LangChain,2026-03-16 21:00:00
sample-00845,Python,2026-03-17 15:00:00
sample-00845,Machine Learning,2026-03-17 01:00:00
sample-00845,AWS,2026-03-16 12:00:00
sample-00846,PyTorch,2026-04-04 12:00:00
sample-00846,TensorFlow,2026-04-04 22:00:00
sample-00847,Python,2026-03-22 05:00:00
sample-00847,REST API,2026-03-22 16:00:00
sample-00847,AWS,2026-03-22 19:00:00
sample-00847,Kubernetes,2026-03-23 23:00:00
sample-00848,Machine Learning,2026-06-21 09:00:00
sample-00850,TensorFlow,2026-07-10 15:00:00
sample-00850,Kubernetes,2026-07-10 05:00:00
sample-00850,Python,2026-07-11 07:00:00
sample-00851,Python,2026-06-19 17:00:00
sample-00853,Machine Learning,2026-04-13 05:00:00
sample-00854,AWS,2026-04-20 02:00:00
sample-00855,Machine Learning,2026-06-26 20:00:00
sample-00855,SQL,2026-06-26 04:00:00
sample-00855,Python,2026-06-26 14:00:00
sample-00855,NLP,2026-06-25 03:00:00
sample-00855,AWS,2026-06-25 11:00:00
sample-00856,PyTorch,2026-04-14 20:00:00
sample-00856,Python,2026-04-14 03:00:00
sample-00856,MLOps,2026-04-14 03:00:00
sample-00856,Spark,2026-04-15 05:00:00
sample-00857,Airflow,2026-03-22 23:00:00
sample-00857,REST API,2026-03-22 08:00:00
sample-00857,Python,2026-03-22 08:00:00
sample-00857,Git,2026-03-22 14:00:00
sample-00858,SQL,2026-06-04 10:00:00
sample-00858,Python,2026-06-03 05:00:00
sample-00858,Machine Learning,2026-06-03 09:00:00
sample-00858,Docker,2026-06-03 23:00:00
sample-00861,Python,2026-07-04 22:00:00
sample-00861,TensorFlow,2026-07-04 18:00:00
sample-00861,Kubernetes,2026-07-05 22:00:00
sample-00861,NLP,2026-07-05 00:00:00
sample-00861,Docker,2026-07-05 17:00:00
sample-00862,MLOps,2026-03-30 03:00:00
sample-00863,SQL,2026-06-15 20:00:00
sample-00863,LangChain,2026-06-16 02:00:00
sample-00863,Airflow,2026-06-16 14:00:00
sample-00864,NLP,2026-06-25 23:00:00
sample-00864,PyTorch,2026-06-24 11:00:00
sample-00864,LangChain,2026-06-24 19:00:00
sample-00864,Python,2026-06-24 19:00:00
sample-00864,Machine Learning,2026-06-25 01:00:00
sample-00865,LangChain,2026-06-08 12:00:00
sample-00865,Python,2026-06-08 23:00:00
sample-00865,SQL,2026-06-07 06:00:00
sample-00866,Python,2026-06-21 19:00:00
sample-00866,Machine Learning,2026-06-22 02:00:00
sample-00866,Git,2026-06-21 05:00:00
sample-00867,Python,2026-06-24 01:00:00
sample-00867,TensorFlow,2026-06-23 20:00:00
sample-00869,Docker,2026-03-20 07:00:00
sample-00869,Spark,2026-03-20 12:00:00
sample-00869,TensorFlow,2026-03-21 16:00:00
sample-00869,Airflow,2026-03-21 07:00:00
sample-00870,LangChain,2026-05-10 03:00:00
sample-00870,AWS,2026-05-10 03:00:00
sample-00870,Kubernetes,2026-05-10 11:00:00
sample-00870,Docker,2026-05-10 13:00:00
sample-00870,Python,2026-05-09 16:00:00
sample-00871,MLOps,2026-04-09 21:00:00
sample-00871,SQL,2026-04-10 03:00:00
sample-00871,REST API,2026-04-09 05:00:00
sample-00871,Docker,2026-04-10 23:00:00
sample-00871,AWS,2026-04-10 01:00:00
sample-00872,NLP,2026-03-29 15:00:00
sample-00873,TensorFlow,2026-03-30 13:00:00
sample-00875,AWS,2026-05-16 15:00:00
sample-00875,Docker,2026-05-16 10:00:00
sample-00875,SQL,2026-05-15 22:00:00
sample-00875,TensorFlow,2026-05-15 08:00:00
sample-00875,Python,2026-05-15 08:00:00
sample-00877,LangChain,2026-06-12 04:00:00
sample-00877,MLOps,2026-06-13 15:00:00
sample-00877,Airflow,2026-06-12 07:00:00
sample-00877,Kubernetes,2026-06-13 10:00:00
sample-00877,PyTorch,2026-06-12 21:00:00
sample-00878,SQL,2026-05-20 13:00:00
sample-00878,Airflow,2026-05-20 01:00:00
sample-00878,NLP,2026-05-20 15:00:00
sample-00880,Spark,2026-03-27 17:00:00
sample-00881,Python,2026-06-26 23:00:00
sample-00881,Docker,2026-06-26 14:00:00
sample-00881,PyTorch,2026-06-25 08:00:00
sample-00883,TensorFlow,2026-04-03 04:00:00
sample-00883,Python,2026-04-04 07:00:00
sample-00883,AWS,2026-04-03 15:00:00
sample-00883,PyTorch,2026-04-03 09:00:00
sample-00883,NLP,2026-04-03 08:00:00
sample-00884,NLP,2026-06-20 14:00:00
sample-00884,Machine Learning,2026-06-20 09:00:00
sample-00884,AWS,2026-06-20 20:00:00
sample-00885,Spark,2026-06-11 22:00:00
sample-00885,Machine Learning,2026-06-12 02:00:00
sample-00885,REST API,2026-06-12 06:00:00
sample-00885,AWS,2026-06-11 13:00:00
sample-00885,Python,2026-06-12 13:00:00
sample-00887,Machine Learning,2026-04-08 20:00:00
sample-00887,NLP,2026-04-07 17:00:00
sample-00887,TensorFlow,2026-04-07 17:00:00
sample-00887,AWS,2026-04-08 21:00:00
sample-00887,SQL,2026-04-07 14:00:00
sample-00888,PyTorch,2026-03-17 22:00:00
sample-00888,Machine Learning,2026-03-17 07:00:00
sample-00888,SQL,2026-03-18 15:00:00
sample-00888,MLOps,2026-03-17 15:00:00
sample-00890,Kubernetes,2026-03-27 18:00:00
sample-00890,Machine Learning,2026-03-27 20:00:00
sample-00891,REST API,2026-06-08 21:00:00
sample-00891,NLP,2026-06-09 03:00:00
sample-00891,Python,2026-06-09 03:00:00
sample-00892,SQL,2026-05-17 17:00:00
sample-00892,Docker,2026-05-17 08:00:00
sample-00892,PyTorch,2026-05-17 17:00:00
sample-00892,LangChain,2026-05-17 02:00:00
sample-00895,NLP,2026-05-28 12:00:00
sample-00895,SQL,2026-05-28 10:00:00
sample-00895,Kubernetes,2026-05-28 21:00:00
sample-00895,Spark,2026-05-28 17:00:00
sample-00895,Machine Learning,2026-05-28 22:00:00
sample-00896,LangChain,2026-05-15 04:00:00
sample-00896,TensorFlow,2026-05-15 02:00:00
sample-00896,Python,2026-05-16 09:00:00
sample-00896,Spark,2026-05-15 15:00:00
sample-00897,NLP,2026-03-23 09:00:00
sample-00898,Python,2026-03-24 01:00:00
sample-00898,Machine Learning,2026-03-25 15:00:00
sample-00898,TensorFlow,2026-03-24 16:00:00
sample-00898,Kubernetes,2026-03-25 16:00:00
sample-00898,SQL,2026-03-25 07:00:00
sample-00899,Kubernetes,2026-05-28 04:00:00
sample-00899,Machine Learning,2026-05-29 16:00:00
sample-00899,AWS,2026-05-28 20:00:00
sample-00899,NLP,2026-05-28 11:00:00
sample-00900,Kubernetes,2026-03-16 13:00:00
sample-00901,REST API,2026-03-22 14:00:00
sample-00901,SQL,2026-03-21 17:00:00
sample-00901,NLP,2026-03-22 01:00:00
sample-00901,Spark,2026-03-22 16:00:00
sample-00901,Docker,2026-03-21 16:00:00
sample-00902,AWS,2026-04-11 04:00:00
sample-00902,SQL,2026-04-11 06:00:00
sample-00902,TensorFlow,2026-04-12 18:00:00
sample-00903,Spark,2026-06-29 08:00:00
sample-00903,SQL,2026-06-30 00:00:00
sample-00903,Airflow,2026-06-29 07:00:00
sample-00903,Python,2026-06-30 04:00:00
sample-00904,Python,2026-05-09 11:00:00
sample-00904,SQL,2026-05-10 17:00:00
sample-00904,Machine Learning,2026-05-10 17:00:00
sample-00904,dbt,2026-05-09 15:00:00
sample-00904,PyTorch,2026-05-10 16:00:00
sample-00905,LangChain,2026-06-09 05:00:00
sample-00906,Kubernetes,2026-05-04 19:00:00
sample-00906,TensorFlow,2026-05-04 19:00:00
sample-00906,Spark,2026-05-03 17:00:00
sample-00908,TensorFlow,2026-04-30 02:00:00
sample-00908,Docker,2026-04-29 14:00:00
sample-00908,SQL,2026-04-30 04:00:00
sample-00908,Python,2026-04-30 15:00:00
sample-00909,Python,2026-03-27 05:00:00
sample-00909,Docker,2026-03-26 23:00:00
sample-00910,PyTorch,2026-06-16 21:00:00
sample-00910,SQL,2026-06-15 18:00:00
sample-00911,Kubernetes,2026-04-07 21:00:00
sample-00911,TensorFlow,2026-04-07 06:00:00
sample-00912,Docker,2026-04-30 06:00:00
sample-00912,TensorFlow,2026-04-29 19:00:00
sample-00912,dbt,2026-04-30 14:00:00
sample-00913,Airflow,2026-07-11 08:00:00
sample-00914,Kubernetes,2026-05-25 18:00:00
sample-00914,MLOps,2026-05-25 15:00:00
sample-00914,Python,2026-05-26 18:00:00
sample-00914,TensorFlow,2026-05-26 14:00:00
sample-00915,SQL,2026-05-10 11:00:00
sample-00915,Python,2026-05-09 22:00:00
sample-00915,NLP,2026-05-09 18:00:00
sample-00915,Machine Learning,2026-05-09 15:00:00
sample-00915,LangChain,2026-05-10 04:00:00
sample-00916,TensorFlow,2026-05-20 19:00:00
sample-00916,Python,2026-05-20 13:00:00
sample-00916,Kubernetes,2026-05-20 00:00:00
sample-00916,Machine Learning,2026-05-20 09:00:00
sample-00916,Docker,2026-05-20 06:00:00
sample-00917,Python,2026-06-18 12:00:00
sample-00917,AWS,2026-06-17 02:00:00
sample-00917,SQL,2026-06-18 07:00:00
sample-00917,PyTorch,2026-06-17 03:00:00
sample-00917,Docker,2026-06-18 14:00:00
sample-00918,REST API,2026-04-16 18:00:00
sample-00918,Git,2026-04-15 11:00:00
sample-00919,AWS,2026-05-30 15:00:00
sample-00919,SQL,2026-05-31 13:00:00
sample-00920,Python,2026-06-28 13:00:00
sample-00920,NLP,2026-06-28 13:00:00
sample-00920,Kubernetes,2026-06-27 08:00:00
sample-00921,NLP,2026-05-24 00:00:00
sample-00921,TensorFlow,2026-05-23 07:00:00
sample-00921,Docker,2026-05-24 11:00:00
sample-00921,Machine Learning,2026-05-23 15:00:00
sample-00923,NLP,2026-04-03 18:00:00
sample-00924,SQL,2026-04-14 22:00:00
sample-00924,Python,2026-04-15 04:00:00
sample-00924,NLP,2026-04-15 03:00:00
sample-00924,AWS,2026-04-15 00:00:00
sample-00925,SQL,2026-07-06 21:00:00
sample-00925,LangChain,2026-07-06 15:00:00
sample-00925,AWS,2026-07-06 08:00:00
sample-00926,Python,2026-05-20 02:00:00
sample-00926,dbt,2026-05-20 21:00:00
sample-00926,Kubernetes,2026-05-19 19:00:00
sample-00926,SQL,2026-05-19 11:00:00
sample-00926,PyTorch,2026-05-19 14:00:00
sample-00927,Python,2026-04-20 03:00:00
sample-00927,Docker,2026-04-20 20:00:00
sample-00927,SQL,2026-04-21 05:00:00
sample-00927,AWS,2026-04-20 10:00:00
sample-00927,Airflow,2026-04-21 23:00:00
sample-00928,Kubernetes,2026-05-05 13:00:00
sample-00930,Machine Learning,2026-05-18 21:00:00
sample-00931,MLOps,2026-06-07 18:00:00
sample-00931,Docker,2026-06-07 04:00:00
sample-00931,Machine Learning,2026-06-08 13:00:00
sample-00931,TensorFlow,2026-06-08 21:00:00
sample-00932,Python,2026-04-15 22:00:00
sample-00932,NLP,2026-04-16 21:00:00
sample-00932,LangChain,2026-04-15 22:00:00
sample-00932,AWS,2026-04-15 04:00:00
sample-00932,SQL,2026-04-16 00:00:00
sample-00933,PyTorch,2026-06-02 00:00:00
sample-00934,Python,2026-05-08 01:00:00
sample-00934,Kubernetes,2026-05-07 17:00:00
sample-00934,NLP,2026-05-07 12:00:00
sample-00934,SQL,2026-05-07 06:00:00
sample-00936,SQL,2026-04-03 23:00:00
sample-00936,Airflow,2026-04-04 00:00:00
sample-00937,Python,2026-04-03 09:00:00
sample-00937,PyTorch,2026-04-03 12:00:00
sample-00937,LangChain,2026-04-03 13:00:00
sample-00937,Docker,2026-04-02 14:00:00
sample-00938,Machine Learning,2026-05-09 06:00:00
sample-00938,SQL,2026-05-09 20:00:00
sample-00938,TensorFlow,2026-05-09 10:00:00
sample-00938,dbt,2026-05-10 18:00:00
sample-00938,Docker,2026-05-09 04:00:00
sample-00939,Kubernetes,2026-05-16 09:00:00
sample-00939,NLP,2026-05-16 14:00:00
sample-00939,SQL,2026-05-15 23:00:00
sample-00940,Machine Learning,2026-06-06 11:00:00
sample-00940,AWS,2026-06-06 23:00:00
sample-00940,dbt,2026-06-06 15:00:00
sample-00941,Airflow,2026-05-04 18:00:00
sample-00942,Machine Learning,2026-07-02 20:00:00
sample-00942,AWS,2026-07-02 14:00:00
sample-00942,Python,2026-07-03 03:00:00
sample-00942,Docker,2026-07-02 17:00:00
sample-00942,Airflow,2026-07-02 03:00:00
sample-00943,Airflow,2026-05-11 10:00:00
sample-00943,LangChain,2026-05-12 21:00:00
sample-00943,Machine Learning,2026-05-12 14:00:00
sample-00943,Python,2026-05-12 09:00:00
sample-00943,NLP,2026-05-11 17:00:00
sample-00944,TensorFlow,2026-04-01 22:00:00
sample-00944,Machine Learning,2026-04-01 14:00:00
sample-00944,Airflow,2026-04-01 08:00:00
sample-00945,Docker,2026-03-31 22:00:00
sample-00945,SQL,2026-03-30 22:00:00
sample-00945,Python,2026-03-30 05:00:00
sample-00945,Spark,2026-03-30 11:00:00
sample-00946,PyTorch,2026-07-10 04:00:00
sample-00946,Git,2026-07-10 18:00:00
sample-00946,SQL,2026-07-10 05:00:00
sample-00947,Python,2026-04-01 22:00:00
sample-00947,REST API,2026-03-31 02:00:00
sample-00948,Kubernetes,2026-07-06 17:00:00
sample-00948,Machine Learning,2026-07-06 03:00:00
sample-00948,Python,2026-07-07 18:00:00
sample-00948,TensorFlow,2026-07-06 10:00:00
sample-00948,NLP,2026-07-07 23:00:00
sample-00949,Python,2026-04-18 06:00:00
sample-00952,PyTorch,2026-05-29 00:00:00
sample-00953,PyTorch,2026-05-05 18:00:00
sample-00953,SQL,2026-05-06 08:00:00
sample-00953,Python,2026-05-06 23:00:00
sample-00953,MLOps,2026-05-06 17:00:00
sample-00955,Python,2026-05-28 22:00:00
sample-00955,Spark,2026-05-28 07:00:00
sample-00955,SQL,2026-05-28 01:00:00
sample-00955,REST API,2026-05-27 09:00:00
sample-00958,PyTorch,2026-07-09 05:00:00
sample-00959,SQL,2026-05-05 11:00:00
sample-00959,NLP,2026-05-05 05:00:00
sample-00959,MLOps,2026-05-05 16:00:00
sample-00959,Python,2026-05-04 23:00:00
sample-00962,Python,2026-06-24 15:00:00
sample-00965,Python,2026-05-26 01:00:00
sample-00965,PyTorch,2026-05-26 09:00:00
sample-00965,AWS,2026-05-25 11:00:00
sample-00965,REST API,2026-05-26 21:00:00
sample-00965,Airflow,2026-05-26 18:00:00
sample-00966,LangChain,2026-05-27 01:00:00
sample-00966,MLOps,2026-05-26 16:00:00
sample-00966,Python,2026-05-27 07:00:00
sample-00967,SQL,2026-04-23 08:00:00
sample-00967,Python,2026-04-23 09:00:00
sample-00968,Docker,2026-07-04 18:00:00
sample-00968,Machine Learning,2026-07-03 01:00:00
sample-00968,Airflow,2026-07-04 07:00:00
sample-00974,Docker,2026-04-03 07:00:00
sample-00974,Git,2026-04-02 21:00:00
sample-00974,TensorFlow,2026-04-02 20:00:00
sample-00974,SQL,2026-04-03 00:00:00
sample-00974,PyTorch,2026-04-02 23:00:00
sample-00975,SQL,2026-04-12 21:00:00
sample-00975,Git,2026-04-12 12:00:00
sample-00976,SQL,2026-03-27 09:00:00
sample-00976,LangChain,2026-03-28 04:00:00
sample-00976,Airflow,2026-03-28 06:00:00
sample-00976,Python,2026-03-27 14:00:00
sample-00977,Machine Learning,2026-05-23 09:00:00
sample-00977,Docker,2026-05-23 02:00:00
sample-00980,LangChain,2026-05-26 15:00:00
sample-00980,Airflow,2026-05-25 03:00:00
sample-00981,AWS,2026-06-08 08:00:00
sample-00981,Git,2026-06-07 09:00:00
sample-00981,Python,2026-06-07 12:00:00
sample-00984,NLP,2026-05-24 23:00:00
sample-00984,PyTorch,2026-05-25 17:00:00
sample-00984,Airflow,2026-05-24 13:00:00
sample-00984,REST API,2026-05-24 12:00:00
sample-00986,Python,2026-05-29 18:00:00
sample-00986,TensorFlow,2026-05-29 05:00:00
sample-00987,SQL,2026-04-23 11:00:00
sample-00987,Python,2026-04-23 15:00:00
sample-00987,AWS,2026-04-23 17:00:00
sample-00988,Python,2026-04-15 16:00:00
sample-00989,Airflow,2026-06-17 21:00:00
sample-00989,Kubernetes,2026-06-18 00:00:00
sample-00989,Machine Learning,2026-06-18 20:00:00
sample-00992,Kubernetes,2026-04-08 01:00:00
sample-00992,TensorFlow,2026-04-09 13:00:00
sample-00992,Airflow,2026-04-08 05:00:00
sample-00993,TensorFlow,2026-05-06 10:00:00
sample-00994,SQL,2026-05-19 19:00:00
sample-00994,Docker,2026-05-19 10:00:00
sample-00994,Python,2026-05-18 02:00:00
sample-00994,AWS,2026-05-18 07:00:00
sample-00995,AWS,2026-05-30 06:00:00
sample-00995,NLP,2026-05-29 03:00:00
sample-00995,Spark,2026-05-30 12:00:00
sample-00996,PyTorch,2026-05-18 18:00:00
sample-00996,dbt,2026-05-17 12:00:00
sample-00996,Python,2026-05-18 05:00:00
sample-00997,SQL,2026-04-28 23:00:00
sample-00997,REST API,2026-04-28 13:00:00
sample-00997,Python,2026-04-28 13:00:00
sample-00997,Airflow,2026-04-27 13:00:00
sample-00997,Git,2026-04-27 15:00:00
sample-00998,NLP,2026-07-09 10:00:00
sample-00998,AWS,2026-07-09 03:00:00
sample-00998,SQL,2026-07-09 14:00:00
sample-00998,Docker,2026-07-09 04:00:00
sample-00998,Python,2026-07-08 06:00:00
sample-01001,AWS,2026-06-12 12:00:00
sample-01001,Python,2026-06-12 17:00:00
sample-01001,MLOps,2026-06-12 19:00:00
sample-01003,SQL,2026-06-30 18:00:00
sample-01003,TensorFlow,2026-06-30 11:00:00
sample-01003,Python,2026-06-30 15:00:00
sample-01003,Docker,2026-06-30 06:00:00
sample-01003,Machine Learning,2026-06-30 09:00:00
sample-01005,SQL,2026-07-03 14:00:00
sample-01005,PyTorch,2026-07-03 08:00:00
sample-01006,Python,2026-06-25 13:00:00
sample-01006,Machine Learning,2026-06-25 18:00:00
sample-01006,PyTorch,2026-06-26 15:00:00
sample-01007,Python,2026-05-14 16:00:00
sample-01008,TensorFlow,2026-06-11 17:00:00
sample-01013,TensorFlow,2026-04-22 06:00:00
sample-01013,Docker,2026-04-23 16:00:00
sample-01014,MLOps,2026-05-17 18:00:00
sample-01014,TensorFlow,2026-05-17 23:00:00
sample-01014,REST API,2026-05-16 17:00:00
sample-01015,Machine Learning,2026-06-24 02:00:00
sample-01015,NLP,2026-06-23 08:00:00
sample-01015,Git,2026-06-24 06:00:00
sample-01017,Spark,2026-05-14 04:00:00
sample-01018,SQL,2026-03-20 14:00:00
sample-01018,Python,2026-03-20 19:00:00
sample-01019,Airflow,2026-03-29 22:00:00
sample-01019,Python,2026-03-30 16:00:00
sample-01019,LangChain,2026-03-29 06:00:00
sample-01020,NLP,2026-03-22 12:00:00
sample-01020,Python,2026-03-23 23:00:00
sample-01022,Spark,2026-06-28 08:00:00
sample-01022,AWS,2026-06-27 03:00:00
sample-01022,Machine Learning,2026-06-27 08:00:00
sample-01024,NLP,2026-06-21 10:00:00
sample-01024,dbt,2026-06-22 00:00:00
sample-01024,Docker,2026-06-22 09:00:00
sample-01024,Airflow,2026-06-22 22:00:00
sample-01024,Python,2026-06-21 15:00:00
sample-01025,Kubernetes,2026-03-23 09:00:00
sample-01025,SQL,2026-03-22 15:00:00
sample-01025,Python,2026-03-23 15:00:00
sample-01025,Docker,2026-03-23 13:00:00
sample-01027,MLOps,2026-04-18 09:00:00
sample-01027,Python,2026-04-18 13:00:00
sample-01027,Docker,2026-04-18 11:00:00
sample-01029,Git,2026-04-25 22:00:00
sample-01034,Python,2026-03-24 15:00:00
sample-01034,Machine Learning,2026-03-23 02:00:00
sample-01034,PyTorch,2026-03-23 16:00:00
sample-01034,MLOps,2026-03-23 16:00:00
sample-01035,AWS,2026-06-12 08:00:00
sample-01035,Python,2026-06-13 06:00:00
sample-01035,Docker,2026-06-12 23:00:00
sample-01037,SQL,2026-03-17 23:00:00
sample-01037,AWS,2026-03-17 01:00:00
sample-01037,TensorFlow,2026-03-18 10:00:00
sample-01037,Spark,2026-03-18 18:00:00
sample-01037,NLP,2026-03-17 12:00:00
sample-01039,NLP,2026-06-23 19:00:00
sample-01039,SQL,2026-06-23 01:00:00
sample-01040,REST API,2026-06-09 11:00:00
sample-01042,MLOps,2026-05-04 06:00:00
sample-01042,Machine Learning,2026-05-05 22:00:00
sample-01042,Kubernetes,2026-05-05 15:00:00
sample-01042,SQL,2026-05-05 03:00:00
sample-01043,Python,2026-04-29 07:00:00
sample-01043,Docker,2026-04-29 12:00:00
sample-01047,PyTorch,2026-05-27 08:00:00
sample-01047,LangChain,2026-05-27 05:00:00
sample-01048,Machine Learning,2026-06-04 07:00:00
sample-01048,TensorFlow,2026-06-04 18:00:00
sample-01049,Machine Learning,2026-03-31 07:00:00
sample-01050,Airflow,2026-05-16 21:00:00
sample-01050,REST API,2026-05-15 20:00:00
sample-01052,Kubernetes,2026-05-14 01:00:00
sample-01052,Python,2026-05-15 12:00:00
sample-01052,Machine Learning,2026-05-14 14:00:00
sample-01053,SQL,2026-07-08 16:00:00
sample-01053,Airflow,2026-07-08 19:00:00
sample-01053,Python,2026-07-08 06:00:00
sample-01053,LangChain,2026-07-09 11:00:00
sample-01054,TensorFlow,2026-03-25 15:00:00
sample-01055,Docker,2026-07-12 05:00:00
sample-01055,Python,2026-07-13 21:00:00
sample-01056,PyTorch,2026-05-09 20:00:00
sample-01056,Docker,2026-05-09 19:00:00
sample-01056,Airflow,2026-05-08 03:00:00
sample-01056,Python,2026-05-08 21:00:00
sample-01056,AWS,2026-05-08 04:00:00
sample-01057,REST API,2026-06-15 20:00:00
sample-01058,REST API,2026-05-05 19:00:00
sample-01059,Python,2026-04-22 19:00:00
sample-01059,Docker,2026-04-23 13:00:00
sample-01059,dbt,2026-04-22 16:00:00
sample-01059,SQL,2026-04-22 22:00:00
sample-01059,REST API,2026-04-23 00:00:00
sample-01060,REST API,2026-06-16 03:00:00
sample-01060,Python,2026-06-16 09:00:00
sample-01060,PyTorch,2026-06-15 08:00:00
sample-01060,AWS,2026-06-16 05:00:00
sample-01060,Machine Learning,2026-06-16 03:00:00
sample-01061,AWS,2026-06-06 09:00:00
sample-01061,Kubernetes,2026-06-05 22:00:00
sample-01062,NLP,2026-04-02 06:00:00
sample-01062,dbt,2026-04-03 07:00:00
sample-01063,Python,2026-06-08 14:00:00
sample-01063,PyTorch,2026-06-07 06:00:00
sample-01063,TensorFlow,2026-06-08 16:00:00
sample-01063,Machine Learning,2026-06-08 20:00:00
sample-01064,AWS,2026-06-14 17:00:00
sample-01064,dbt,2026-06-13 06:00:00
sample-01064,SQL,2026-06-13 05:00:00
sample-01065,Python,2026-05-02 02:00:00
sample-01065,Kubernetes,2026-05-02 05:00:00
sample-01066,MLOps,2026-07-05 12:00:00
sample-01067,Python,2026-05-31 23:00:00
sample-01067,LangChain,2026-05-31 13:00:00
sample-01067,REST API,2026-05-31 01:00:00
sample-01068,Python,2026-04-25 10:00:00
sample-01068,TensorFlow,2026-04-24 11:00:00
sample-01068,SQL,2026-04-24 02:00:00
sample-01069,Docker,2026-03-18 05:00:00
sample-01069,SQL,2026-03-17 23:00:00
sample-01069,TensorFlow,2026-03-18 04:00:00
sample-01069,REST API,2026-03-18 00:00:00
sample-01070,AWS,2026-06-05 17:00:00
sample-01070,Python,2026-06-05 11:00:00
sample-01070,Docker,2026-06-04 06:00:00
sample-01070,dbt,2026-06-05 21:00:00
sample-01071,PyTorch,2026-04-10 23:00:00
sample-01071,AWS,2026-04-10 06:00:00
sample-01071,Machine Learning,2026-04-09 22:00:00
sample-01073,Machine Learning,2026-05-17 20:00:00
sample-01073,AWS,2026-05-17 18:00:00
sample-01073,Airflow,2026-05-18 00:00:00
sample-01073,PyTorch,2026-05-17 08:00:00
sample-01074,Python,2026-05-10 21:00:00
sample-01074,Docker,2026-05-10 10:00:00
sample-01074,MLOps,2026-05-11 22:00:00
sample-01074,TensorFlow,2026-05-10 17:00:00
sample-01074,REST API,2026-05-10 17:00:00
sample-01075,Machine Learning,2026-04-04 20:00:00
sample-01075,TensorFlow,2026-04-04 05:00:00
sample-01075,Docker,2026-04-05 18:00:00
sample-01075,Spark,2026-04-05 09:00:00
sample-01075,Kubernetes,2026-04-05 11:00:00
sample-01076,Airflow,2026-06-08 06:00:00
sample-01076,AWS,2026-06-09 17:00:00
sample-01076,Machine Learning,2026-06-08 11:00:00
sample-01077,Airflow,2026-04-04 04:00:00
sample-01078,Machine Learning,2026-05-05 04:00:00
sample-01078,PyTorch,2026-05-05 03:00:00
sample-01078,Airflow,2026-05-04 04:00:00
sample-01078,SQL,2026-05-05 03:00:00
sample-01078,Python,2026-05-04 04:00:00
sample-01079,PyTorch,2026-06-23 04:00:00
sample-01079,AWS,2026-06-24 20:00:00
sample-01079,NLP,2026-06-24 06:00:00
sample-01079,SQL,2026-06-24 22:00:00
sample-01079,MLOps,2026-06-24 11:00:00
sample-01080,REST API,2026-07-03 04:00:00
sample-01080,Machine Learning,2026-07-03 17:00:00
sample-01080,SQL,2026-07-04 20:00:00
sample-01080,Python,2026-07-03 02:00:00
sample-01080,AWS,2026-07-03 02:00:00
sample-01081,Machine Learning,2026-07-12 16:00:00
sample-01081,Kubernetes,2026-07-12 01:00:00
sample-01082,TensorFlow,2026-07-09 00:00:00
sample-01082,Python,2026-07-08 15:00:00
sample-01082,AWS,2026-07-08 01:00:00
